article_id,periodical,periodical_label,issue_id,year,code,family,reason,reason_words
1981-02-15-right-pepe-el-de-la-matrona-nos-habla-,candil,Candil,1981-02,1981,COMM_02,COMM,"Good aficionados are mentioned, but the clearer function is their recognition of Matrona as a source rather than community authority itself.",21
1981-02-15-right-pepe-el-de-la-matrona-nos-habla-,candil,Candil,1981-02,1981,COMM_04,COMM,"Gitano cantes are named as a repertoire category, but the text does not use identity itself to organize belonging or representation.",21
1981-02-16-right-persistes-tu,candil,Candil,1981-02,1981,COMM_04,COMM,"The poem says 'mi pueblo', but the identity/community frame remains lyrical and not clearly about belonging, authority, or representation.",20
1981-02-17-right-glosa-y-recuerdo-de-pepe-el-de-l,candil,Candil,1981-02,1981,HERIT_03,HERIT,"Memory language appears, but the visible passage more clearly works through personal recollection, rooted tradition, and critical canonization than public heritage or safeguarding.",23
1981-02-17-right-glosa-y-recuerdo-de-pepe-el-de-l,candil,Candil,1981-02,1981,PED_02,PED,"The scene includes discussion and noting cantes, but the passage does not clearly frame this as transmission from master to apprentice.",21
1981-02-19-right-aunque-no-quepa-en-el-papel-bibl,candil,Candil,1981-02,1981,PED_03,PED,"The article discusses books and recordings as sources of knowledge, but the visible text does not clearly frame them as pedagogical access or institutional learning.",25
1981-02-20-right-pepe-el-de-la-matrona-notas-para,candil,Candil,1981-02,1981,AUTH_03,AUTH,"The phrase 'auténtica raíz' suggests rootedness, but the stronger discourse function in the passage is boundary work against caricature.",19
1981-02-20-right-pepe-el-de-la-matrona-notas-para,candil,Candil,1981-02,1981,CRIT_02,CRIT,"The article mentions style, voice, and 'saber decir', but does not develop them enough as distinct aesthetic criteria beyond the broader evaluation.",22
1981-03-3-right-editorial,candil,Candil,1981-03,1981,HERIT_03,HERIT,"The editorial invokes memory and rememoration, but the visible text works more directly through tradition/continuity than through public heritage or safeguarding.",22
1981-03-4-right-lo-jondo-en-fernando-villal-n,candil,Candil,1981-03,1981,CRIT_02,CRIT,"The text uses terms such as 'expresión' and 'certera', but the visible excerpt does not clearly apply them as independent flamenco aesthetic criteria.",23
1981-03-7-right-notas-in-ditas,candil,Candil,1981-03,1981,COMM_04,COMM,"The text uses gitano identity framing, but the relevant passages are mostly biographical or stereotyped description rather than a clear claim about authority or belonging.",25
1981-03-7-right-notas-in-ditas,candil,Candil,1981-03,1981,AUTH_03,AUTH,"The mention of Soleá de Alcalá as a local cante suggests rootedness, but it is not developed enough as a tradition-continuity claim.",23
1981-03-8-right-joselero-y-el-quino,candil,Candil,1981-03,1981,AUTH_01,AUTH,"The phrase 'alturas auténticas de verdadera valía' has authenticity language, but the visible use functions mainly as aesthetic praise rather than a clear authenticity claim.",25
1981-03-10-right-algo-sobre-los-cantes-de-la-madr,candil,Candil,1981-03,1981,AUTH_03,AUTH,"The closing call to find the root of the cantes invokes origins, but it mainly supports the authenticity dispute already coded rather than a separate continuity claim.",27
1981-03-11-left-checo-jean,candil,Candil,1981-03,1981,CRIT_02,CRIT,"Images such as 'queja añejada' and 'repique de alma' are expressive, but they do not clearly define or apply stable aesthetic criteria.",22
1981-03-11-right-rafael-romero,candil,Candil,1981-03,1981,COMM_02,COMM,"Local aficionados and named elders appear as sources, but the stronger visible discourse function is oral transmission rather than community authority as such.",23
1981-03-11-right-rafael-romero,candil,Candil,1981-03,1981,AUTH_01,AUTH,"Romero defends genuineness indirectly by denying invention, but the clearer code is continuity/roots rather than an explicit authenticity claim.",20
1981-03-13-left-las-letras-flamencas-de-antonio-,candil,Candil,1981-03,1981,AUTH_03,AUTH,"The lyrics are described as becoming anonymous and popular, but the passage does not clearly use tradition or continuity to authorize present flamenco practice.",24
1981-03-13-right-el-sentimiento-amoroso-en-el-pri,candil,Candil,1981-03,1981,PED_02,PED,"The visible trigger 'imita' concerns nature imitating art in a general literary argument, not flamenco oral or embodied transmission.",19
1981-03-13-right-el-sentimiento-amoroso-en-el-pri,candil,Candil,1981-03,1981,CRIT_04,CRIT,"The excerpt cites scholars and proposes a study, but the visible passage does not clearly position flamenco critics or experts as authoritative judges of flamenco.",25
1981-03-17-right-los-cafes-cantantes-en-una-notic,candil,Candil,1981-03,1981,COMM_04,COMM,"Andalucía and Jaén are invoked, but the visible passage primarily legitimates a cultural practice rather than defining belonging through identity categories.",21
1981-03-18-right-honor-y-lecturas-para-un-libro-c,candil,Candil,1981-03,1981,HERIT_02,HERIT,"The article praises scholarly authority, but it does not clearly invoke official heritage recognition, listing, or institutional patrimonial authorization.",19
1981-03-19-right-discograf-a-flamenca-no-es-el-ca,candil,Candil,1981-03,1981,AUTH_03,AUTH,"The text mentions 'raíz' and 'esencia', but the stronger discourse function is purity/boundary work rather than continuity with a valued past.",22
1981-03-19-right-discograf-a-flamenca-no-es-el-ca,candil,Candil,1981-03,1981,AUTH_04,AUTH,"The recording is criticized as a technical studio montage, but the passage does not explicitly frame commerce, tourism, or public spectacle as the authenticity threat.",25
1981-03-20-left-quienes-fueron-los-maestros,candil,Candil,1981-03,1981,PED_02,PED,"The visible text mentions oral tradition and stylistic survival, but it does not clearly describe a learning relation or embodied/oral transmission process carrying pedagogical authority.",26
1981-03-20-left-quienes-fueron-los-maestros,candil,Candil,1981-03,1981,CRIT_04,CRIT,"Flamencologists and named authorities are cited, but the main function is canonization and aesthetic evaluation rather than expert authority as a separate discourse move.",24
1981-05-3-right-editorial,candil,Candil,1981-05,1981,CRIT_04,CRIT,"The criticism of official culture is strong, but it is not primarily exercised as flamenco expert/reviewer authority.",18
1981-05-4-right-forman-el-gigantesco-rbol-flamen,candil,Candil,1981-05,1981,AUTH_02,AUTH,"The phrase 'prístina pureza' suggests purity, but the visible passage does not clearly draw a proper/improper boundary around flamenco as a whole.",23
1981-05-6-left-solidaridad-frustrada,candil,Candil,1981-05,1981,COMM_02,COMM,"The article discusses solidarity among flamenco artists, but it does not construct community authority, afición, belonging, or recognition in the codebook sense.",22
1981-05-6-left-solidaridad-frustrada,candil,Candil,1981-05,1981,CRIT_01,CRIT,"The article criticizes artists' lack of response to a social proposal, but it is not an aesthetic or flamenco-critical evaluation of artistry, repertoire, performance, or publication.",27
1981-05-6-right-la-pintura-jonda-de-manuel-angel,candil,Candil,1981-05,1981,CRIT_04,CRIT,"The note criticizes excessive literature far from truth, but the visible excerpt gives too little detail about the critical boundary being policed.",22
1981-05-8-left-por-arcadio-larrea,candil,Candil,1981-05,1981,PED_01,PED,"The word 'cátedra' appears, but the passage does not show Matrona exercising pedagogical authority in the visible text.",18
1981-05-8-right-chiclanita,candil,Candil,1981-05,1981,PED_02,PED,"The text mentions old cantes and oral/written history, but the visible excerpt does not clearly describe a learning or transmission process.",22
1981-05-8-right-chiclanita,candil,Candil,1981-05,1981,COMM_02,COMM,"The barbería and 'vieja escuela' setting suggest community knowledge, but the visible evidence is more descriptive than authorizing.",18
1981-05-9-right-datos-para-la-historia-del-arte-,candil,Candil,1981-05,1981,AUTH_03,AUTH,"The article concerns historical origins, but the visible passage mainly performs correction and local-canonical classification rather than tradition-continuity valuation.",21
1981-05-10-right-las-letras-flamencas-de-mario-lo,candil,Candil,1981-05,1981,CRIT_01,CRIT,"There are evaluative phrases such as 'excelentes aproximaciones' and 'fundamental Ricardo Molina', but the stronger discourse function is critical authorization of a research agenda.",24
1981-05-11-left-se-cubr-a-la-noche,candil,Candil,1981-05,1981,CRIT_02,CRIT,"Specific styles are listed, but the excerpt does not apply them as aesthetic criteria beyond general admiration.",17
1981-05-11-right-gregorio-el-borrico-de-jerez,candil,Candil,1981-05,1981,CRIT_02,CRIT,"Compás appears in the passage, but it functions as part of the learning environment rather than as an aesthetic criterion for judgment.",22
1981-05-13-right-honra-machismo-y-celos-en-el-sen,candil,Candil,1981-05,1981,AUTH_03,AUTH,"The text mentions ancestral and communal identity, but the visible passage does not use tradition or roots to authorize proper flamenco practice.",22
1981-05-16-right-las-soleares-de-jose-bergamin,candil,Candil,1981-05,1981,CRIT_04,CRIT,"Carlos Gurméndez and Ricardo Molina are cited, but the excerpt does not primarily foreground expert authority as the discourse function.",20
1981-05-18-right-discograf-a-flamenca,candil,Candil,1981-05,1981,HERIT_03,HERIT,"The text mentions investigation and divulgation, but it does not clearly frame the recording as public heritage safeguarding.",18
1981-05-18-right-discograf-a-flamenca,candil,Candil,1981-05,1981,AUTH_02,AUTH,"The final phrase appears to begin a purity claim but is visibly truncated, so the boundary-work is not reliable.",20
1981-05-19-left-bodas-de-sangre-pel-cula-de-carl,candil,Candil,1981-05,1981,CRIT_03,CRIT,"The reference to the genius of Lorca and Gades is laudatory, but the passage does not clearly construct a canon or hierarchy.",22
1981-05-19-right-quienes-fueron-los-maestros,candil,Candil,1981-05,1981,CRIT_01,CRIT,"The article contains critical evaluation, but the strongest evaluative evidence is captured more specifically by canon/ranking and aesthetic-criteria codes.",21
1981-07-3-right-editorial,candil,Candil,1981-07,1981,PED_03,PED,"The article discusses whether a congress is an aula, but it explicitly downplays learning and does not frame institutional pedagogy as the main legitimating mechanism.",25
1981-07-4-right-documentos-flamencos-para-una-in,candil,Candil,1981-07,1981,HERIT_02,HERIT,"The word 'inscripciones' refers to republican political banners, not institutional heritage authorization.",12
1981-07-4-right-documentos-flamencos-para-una-in,candil,Candil,1981-07,1981,COMM_04,COMM,"References to 'hombres' are historical-political descriptions, not identity framing that structures flamenco belonging or authority.",16
1981-07-4-right-documentos-flamencos-para-una-in,candil,Candil,1981-07,1981,AUTH_03,AUTH,'Flamenco histórico' is mainly chronological in the visible text and does not clearly authorize present value through roots or continuity.,20
1981-07-8-right-pedagogia-de-un-arte,candil,Candil,1981-07,1981,HERIT_01,HERIT,"The museum/folklore scenario suggests public culture, but the visible argument primarily concerns roots and teaching rather than explicit patrimonial heritage.",21
1981-07-8-right-pedagogia-de-un-arte,candil,Candil,1981-07,1981,CRIT_02,CRIT,"Aesthetic language from Luis Millet is quoted, but it is used mainly to support origin/pedagogy claims rather than to evaluate a flamenco performance.",24
1981-07-9-right-los-extremos-se-tocan,candil,Candil,1981-07,1981,CRIT_02,CRIT,"The article uses aesthetic criteria such as orthodoxy, harmonic nature, and technique, but these are largely subsumed under the stronger boundary critique.",22
1981-07-9-right-los-extremos-se-tocan,candil,Candil,1981-07,1981,CRIT_01,CRIT,"There is broad evaluation throughout, but CRIT_04 better captures the article's explicit policing of acceptable and absurd flamenco innovation.",20
